Name	HAF1608	HELF977	IMR90	Beas-2B	Mammary_Epithelial	MCF10A	MCF7	MDA-DB-231	ZR75-1	HeLa	Hep3B	HepG2	Huh7	MIHA	Fadu	A549	H1264	H460	H520	RVH6849	HK1	NP460	LNCaP	BicR	DKO1	DKS8	DLD1	DLD2	HCT116	SW480	143B	U2OS	HEK293	A2058	A375	SH-SY5Y	LCLB	HDMYZ	C8166	Jurkat	SUP-T1	THP-1
hsa-miR-33a-5p	48.35126824	3.385873054	21.35658331	43.87504388	1526.136191	105.9382476	51.49453138	57.08373957	4.943975343	73.17438484	55.38936342	15.92307784	15.89948561	23.26351542	13.72088363	16.4737446	28.28493139	8.905525753	132.5948511	29.00608341	3108.90069	16738.79713	69.04553949	150.1774166	17.62245348	12.51750869	21.79864661	2048.277216	4.996056684	1180.626212	34.46849579	3067.662554	17.24923824	78.57680045	393.7734016	1.4136974	5.830614494	11.48715695	6.619958395	1006.46188	184.3762144	48.38825867
hsa-miR-6501-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.157210546	0
hsa-miR-6758-5p	0	0	0	0	0	0	1.446802972	0	0	0	0	1.373943595	0	0	0	0	0	0	0	0	0	0	0	0	1.310407035	1.978841111	3.068528881	0	0	0	0	0	1.727334228	7.03055583	0	0	0	0	0	7.85156806	1.328180509	0
hsa-miR-581	0	0	0	0	1.895392542	0	0	8.414734519	0	1.342341304	6.058211625	0	6.483285396	2.280736806	0	1.364574921	1.894160653	1.074273597	1.258950972	1.114570617	0	0	2.043271206	18.27084297	7.545819935	8.060528274	8.071016568	0	0	0	0	0	2.21751459	0	0	0	0	0	0	0	1.348294744	0
hsa-miR-6871-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.026645999	0
hsa-miR-4470	0	0	0	0	0	0	1.18307299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.582107786	7.594426676	5.668452888	0	0	0	0	0	1.305636133	10.54583374	3.781232984	0	0	0	0	4.557927764	0	0
hsa-miR-8079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-101-1-38-3p	2304.123898	222.790447	1781.960455	1265.841691	9908.74946	2487.548342	2754.269296	3000.080281	1463.175792	3292.715322	8708.67921	1100.741897	5995.340988	11522.73849	1954.27965	1313.058254	2016.721663	1676.627412	2435.224589	3306.5898	1273.28208	2970.209771	41103.72062	28646.00799	3285.634175	3735.402401	3167.606175	1929.228001	552.4211248	2466.356952	630.281066	2467.909494	2186.319473	3939.799418	4472.463381	3162.87134	763.0006912	451.9965152	604.9144346	2628.549989	3712.156051	2939.314767
hsa-miR-199a-1-41-3p	15955.91852	10453.54447	2095.90223	10.0352494	2.01111643	9818.944751	6.905636845	1.478264172	14.77916824	38.43290804	85.24769215	150.110409	13.12093473	52.00079917	4.258205266	13.36362696	137.3202441	10.21766159	79.3522296	52.22920039	0	3.363770976	7.491994421	9.358236641	1.974242605	4.803192541	4.288852361	12.61448632	21.4116715	12.95809257	172.342479	4263.203365	19.14974177	1694.777517	8179.122048	3364.476882	16.08817703	1537.083233	2.9372064	422.6659679	33.16731827	227.6398894
hsa-miR-431-3p	10.2281529	92.77292168	56.18424226	28.70548083	0	2.435362013	0	0	0	1.132786538	3.461835214	0	0	0	0	4.800003751	1.272959747	12.39904277	0	11.1824311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.045993237	0	0	0	0	0	0	0
hsa-miR-548e-3p	13.94748122	11.51196838	2.957065382	340.7317237	12.36859791	13.39449107	5.826127792	81.30452947	15.77494309	25.27987434	16.44371727	25.59788835	20.68476769	11.40368403	39.50668219	14.97075882	71.43424216	43.51622136	33.91026061	22.58829008	2.377744313	8.745804537	7.15144922	15.37424591	30.27210698	41.5913612	28.95572757	21.28694566	19.27050435	9.598587088	0	81.28884454	48.20697488	93.67181738	25.10318565	4.056696887	13.65875432	4.930259476	11.38241956	47.37537041	35.18802322	25.21283619
hsa-miR-3154	13.01764914	14.22066683	1.971376921	0	0	0	0	0	0	0	0	1.144453034	0	0	0	1.019607833	0	0	0	0	0	0	3.49058831	0	0	0	0	0	0	0	0	0	0	11.99330112	11.2386647	0	0	0	0	4.911503557	0	0
hsa-miR-5003-3p	0	0	1.971376921	10.73538308	0	0	1.256592628	0	0	0	0	0	0	0	0	0	1.272959747	0	0	1.314836615	0	0	0	0	0	1.019242327	0	0	0	0	0	0	0	0	0	0	0	0	0	3.312098521	0	0
hsa-miR-877-5p	25.1054662	113.08816	149.824646	361.2689783	213.5375398	7.13213161	74.4981386	610.6368157	127.9359398	75.80979036	171.3608431	338.5827594	6.792013272	91.68561959	100.0678237	91.17504521	563.9650552	69.72897122	60.48904746	310.5549624	123.2464136	59.87512337	34.5653379	84.89257524	146.0409737	165.9335854	144.0551739	14.19129711	55.67034591	0	0	6.443627921	301.953237	616.6211025	247.3556577	500.5718099	63.2729647	59.73822432	41.73604264	481.2853683	168.6208644	88.32638926
hsa-miR-3914-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-27a-3p	9734.412063	3770.508233	10833.04475	63073.64286	49672.43241	24520.35545	18338.77271	22498.72585	85367.714	39660.12874	10984.40313	32238.66389	3914.052012	7467.588449	10555.14459	48216.42843	17782.10909	122242.2107	78032.10187	95929.54506	13303.08314	24967.92644	2406.207254	4558.57532	14789.97116	18239.51603	17435.77716	33131.15991	170206.3728	56242.44111	27023.3007	27278.85097	5776.230375	7506.565815	9016.245017	16910.09511	6786.511348	23686.2147	7631.333364	671.1079998	3167.699376	4929.88917
hsa-miR-200c-3p	11.15798498	11.51196838	33.67768907	5.134313645	11028.71711	4219.438642	8082.903266	67.77272666	2230.598235	18.19308133	318.0561103	31.70226016	52.0206471	2621.935032	731.2284709	53.17658823	4.836482001	8.647733899	317.5412878	1521.138423	6572.481572	8.745804537	27660.10286	21960.66198	8327.021001	9403.929403	10209.91549	30545.97862	4777.657635	23160.43078	4.924070828	139.7771595	36.51933362	4.962745291	15.01989769	0	5.722640152	4.166829773	10.49714467	70.9373042	47.34988293	44.00298332
hsa-miR-6824-5p	0	2.031523832	0	0	0	0	0	0	0	0	0	1.129867704	0	6.386063056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66402155	0	0
hsa-miR-6865-5p	0	0	0	0	6.846174366	0	1.112680089	0	0	7.203420587	0	2.022589583	0	0	0	17.24936776	801.1550659	106.8406169	0	441.8117395	0	0	0	0	0	7.475824807	0	0	0	0	0	0	183.1639687	100.08203	62.18027574	0	67.64592557	0	5.612867668	958.7622456	0	0
hsa-miR-106b-5p	455.61772	118.5055569	1429.083987	593.013226	5474.399217	1294.829796	1670.524062	2975.518353	368.944319	776.5600343	1707.550219	292.4400656	876.9415317	2976.361531	244.6102358	597.2416905	421.2160966	224.5147514	1377.140611	743.8053421	7350.400254	7446.716186	1786.670397	1673.341837	680.6261258	794.7263204	914.3692742	6317.492429	3600.729424	13010.8848	206.8109748	10275.60388	2797.215928	386.6805706	672.7443685	230.309746	481.3496188	2211.694572	247.1713266	750.2567703	1984.341569	1308.282479
hsa-miR-6073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3675-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.515313438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6739-3p	0	0	0	0	0	0	1.016262796	3.525091487	0	1.05647624	0	0	0	0	0	0	1.204099375	0	1.204143286	1.652173365	0	0	0	0	1.259955988	1.620685899	1.951215736	0	0	0	0	0	1.437038508	0	0	0	0	0	0	0	0	0
hsa-miR-6789-5p	0	0	6.571256405	16.33645251	0	0	1.344937544	0	0	3.238335889	18.60736428	0	0	0	0	0	0	0	0	10.28821205	0	0	0	0	1.052085681	1.275277205	1.249629839	0	0	0	0	0	0	0	0	0	16.03418986	0	0	0	1.271840509	0
hsa-miR-338-3p	3.719328326	4.740222276	7.228382045	41.54126495	54.10609086	169.6055688	15.44027489	18.99000898	8.076584631	47.92313961	25.5310347	59.95382262	10.65111172	40.14096778	18.21565586	34.2654112	12.52358028	3.961302904	17.82884201	49.43624648	49.14004914	28.92843039	82.92275643	87.34354198	13.23720478	19.63719528	23.75106034	30.7478104	97.06624414	136.779866	0	35.19212172	60.68254567	11.16617691	34.24116536	91.15274976	9.933639509	27.48212984	5.891668832	3.334107032	31.8855552	60.50727746
hsa-miR-3165	0	0	0	12.13565043	0	0	0	0	0	0	0	1.022250494	0	0	0	1.014806574	1.492807722	0	2.069709406	0	0	0	0	0	1.688232869	1.961830373	2.233988848	0	0	0	0	1.982654745	0	8.271242152	5.776883726	0	0	0	0	3.150685533	1.122163344	0
hsa-miR-2392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-16-2-26-5p	5201.480665	2545.499362	965.8104101	39367.11649	6091.393494	2623.058843	2123.450066	888.5504801	12906.1277	13529.61739	797.9530168	4248.499664	578.2473117	1164.544213	4817.449557	7976.562426	12895.72744	4408.647304	14937.07831	18745.97813	11357.29571	17751.96495	1535.77372	2442.276948	521.1473451	711.0712559	757.6814459	23212.23164	765.8241174	20552.01474	3437.001438	27565.34458	9842.881745	1097.387053	2759.249736	5062.757715	27322.25952	73907.79642	9557.014995	1431.203291	21187.43215	10612.99535
hsa-miR-424-5p	2286.457089	696.8126745	390.3326304	568.7419251	1827.616625	13244.10747	314.3318741	915.1592352	104.2204703	145.8183119	33.32016394	1.309489273	99.25601213	0	62.92681115	451.0875052	345.8623516	160.4929452	119.9143477	12.78711351	795.7517635	24116.89239	72.5361278	111.6303942	23.69987138	22.94083863	26.17974927	1518.468791	10.70583575	13250.36955	98.48141656	35.68778541	496.7289814	28.94934753	180.2387723	6.20797554	3.941063501	709.622243	15.29893945	19.72750498	138.706351	68.20578983
hsa-miR-3666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2110	39.05294743	84.64682635	9.199758966	14.00267358	9.07933121	7.480040469	14.33987082	7.163895604	7.123251106	10.74456837	89.14225676	16.57311466	50.16827985	29.64957847	2.129102633	11.08910331	20.41165516	4.404549019	12.57082612	19.04888634	12.28501229	33.63770976	2.298680106	5.793194111	42.76836591	48.9851734	51.64442035	145.8549981	13.56072528	47.03307673	0	56.00999655	38.28309172	14.68145482	23.63270615	2.028348444	2.483409877	18.26910242	6.345548588	102.9852949	23.60636347	3.797041487
hsa-miR-7-3-25-5p	312.4235794	174.7110496	391.9754445	150.528741	299.7390811	96.71866281	368.5801698	424.37553	38.10580802	50.03422786	228.9138535	158.699339	747.4301878	744.8886407	683.6785121	40.66125834	9.991780386	6.141490267	55.37963181	5.109064828	1508.282476	2185.77838	176.657823	476.6016232	24074.9163	19266.36834	20404.38047	4799.812044	15293.64323	19564.32013	59.08884993	30169.06593	1173.768424	435.4808993	1290.870927	12.35448598	7.180293776	2672.528337	418.7078106	458.1839614	449.8872996	119.0308929
hsa-miR-183-3p	2.789496245	0	0	38.27397444	61.08998793	3.47908859	60.4903597	27.97330664	54.14717455	32.3765539	7.35639983	22.72891821	4.476554202	24.17581014	11.591781	39.60932808	13.78754281	16.08841564	44.3242312	59.3925632	29.3255132	3.363770976	12.94071764	27.85189476	15.20004845	21.95380017	19.15365898	156.1042682	31.40378487	187.6523776	44.31663745	54.0273418	47.8354676	10.54583374	5.041643979	0	1.025756254	19.91646728	35.44175521	8.238390109	15.53254316	26.80239707
hsa-miR-6500-3p	0	0	1.149969871	21.23738826	0	1.478612651	0	2.50167783	0	2.284716982	1.730917607	1.521568122	0	0	0	3.206824175	8.103439202	1.150589243	1.263490146	0	0	0	0	0	0	0	0	0	0	0	0	0	8.966586052	9.925490583	2.625856239	4.732813035	0	8.114421106	0	2.006160809	47.94319792	6.279882063
hsa-miR-6881-3p	0	0	0	0	1.364017033	0	0	0	0	2.017894209	0	1.351764993	0	0	0	1.991236089	7.747274177	0	0	2.03515384	0	0	0	0	1.141747066	1.203165381	1.296147403	0	0	0	0	0	0	5.583088453	7.772534468	0	1.187717767	45.65118479	5.734426297	1.62160997	5.246699582	0
hsa-miR-411-5p	193.405073	267.4839713	759.8015218	1429.90635	12.29151346	202.7438876	1.010072426	0	1.269625099	2.689895157	46.73477539	6.92949586	2.778550884	10.03524195	5.441040062	70.6878344	8.272633439	1234.938309	11.84432909	414.0007426	5.151779345	108.9861796	0	0	0	1.113543707	1.129944208	0	0	0	4.924070828	12.39159216	1.437038508	5.789869507	6.827226222	12.84620681	2.051512507	0	4.949043029	2.114808333	1.705529688	0
hsa-miR-1587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-891a-5p	0	0	0	20.77063247	1.028480746	16.96055688	1.122648697	0	2.76396858	1.45439418	0	1.512440526	1.54363938	0	8.516410532	1.609737485	17.40962005	9.788087443	3.348934101	4.394597949	0	0	1.277044504	6.907269902	0	0	0	0	0	2.879576126	0	0	5.551318804	0	0	0	22.72859909	0	2.220176136	0	0	1.392722834
hsa-miR-124-3-44-5p	0	0	0	0	0	5.3056101	0	0	0	0	0	0	0	0	0	1.130010686	0	0	2.143689448	1.867585247	0	0	0	0	0	1.166741209	1.32101582	0	0	0	4.924070828	1.486991059	0	0	0	4.2410922	0	0	0	1.320734779	0	1.931320158
hsa-miR-4757-5p	0	0	0	0	1.096867684	0	1.264734927	0	0	0	0	0	0	0	0	0	2.397603385	1.492669341	0	0	0	0	0	0	0	1.303944667	1.137301542	0	0	0	0	0	0	0	0	0	0	0	0	1.020115523	0	0
hsa-miR-630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-323a-3p	26.03529829	400.210195	55.36283521	81.68226253	1.175474246	19.83080496	0	0	0	1.630500484	0	1.143295181	0	1.368442083	0	11.58445167	1.378996704	66.20599728	3.73755128	31.84949312	0	0	0	0	0	0	1.000500561	0	0	0	0	3.469645804	0	29.15612859	8.402739965	0	0	0	1.23601838	1.269886112	0	0
hsa-miR-139-3p	2.789496245	6.771746108	0	0	2.68144745	23.48384798	1.27337925	3.979942002	0	1.802112809	0	1.665820384	0	5.473768334	4.494772225	1.017755681	1.475622877	0	1.808057704	0	0	0	0	0	1.522664888	3.431215952	1.988597241	6.307243159	3.568611917	3.359505481	0	11.40026478	1.77202086	7.650898991	9.76818521	1.843953131	0	0	0	4.280879768	1.477506013	0
hsa-miR-2276-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.041305427	1.209669104	1.035644833	0	0	0	0	0	0	0	1.680547993	0	0	0	0	2.0044259	1.071436362	0
hsa-miR-6733-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.489102334	0	0	2.023490855	0	0	0	0	1.041305427	1.081077435	0	0	0	0	0	0	1.731733622	0	0	0	0	0	0	0	0	0
hsa-miR-5585-3p	0	0	1.642814101	265.1172864	9.921220523	0	1.265899168	36.9566043	0	2.360464625	0	1.076851639	0	15.05286292	10.64551316	1.672871775	5.199887376	1.352846477	2.106112422	2.830051881	0	6.054787756	0	0	4.375494291	3.628438545	5.513096465	0	0	0	0	10.9046011	7.976040394	7.650898991	5.461780978	0	2.321448364	2.036882251	0	9.299129329	1.89139791	2.311934383
hsa-miR-7851-3p	0	0	0	9.335115718	1.287002989	0	1.151079835	0	0	1.254878377	0	1.120760361	0	0	0	1.247601174	0	0	0	0	0	0	0	0	5.548284449	6.137719289	6.155556431	4.730432369	0	0	0	10.40893741	3.916718693	8.271242152	0	0	0	0	0	3.803544355	2.372800647	0
hsa-miR-4670-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79574332	0	0
hsa-miR-383-5p	11.15798498	126.6316522	5.585567944	0	0	7.13213161	0	0	0	1.645740148	0	0	0	0	0	1.249042752	0	0	0	1.704864279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.60845921	0	9.339780625	0	0	0	0	0
hsa-let-7a-1-21-3p	357.0555193	308.1144479	131.9179723	315.0601555	410.9073395	82.88928566	308.8668961	259.947069	147.8888268	298.0245377	39.81110496	33.18404704	7.7181969	28.28113639	783.036635	164.0283112	151.1636441	164.9381933	176.6548693	249.6014692	492.5893636	1049.496544	440.8357626	1603.155063	1104.014269	1303.742583	1498.503632	256.2317533	245.5204999	107.9841047	0	72.36689819	62.26569159	244.8287677	55.98325502	55.31859392	78.60532133	576.0935292	151.6516069	394.5170659	467.6997885	125.4054129
hsa-miR-514a-3-38-5p	0	0	0	0	0	77.32274392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.008743084	1.736955117	1.121666306	0	0	0	0	0	0	4.34240213	1.785582243	0	0	0	0	0	0	0
hsa-miR-6851-3p	0	0	0	0	0	0	1.302740244	0	0	0	0	0	0	0	0	0	0	0	1.253637194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7153-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-107	2596.091172	4401.63497	8391.65871	4697.196851	14907.67952	5139.48362	15104.92581	15368.14805	5752.312967	6975.073038	27790.74764	5723.003373	9143.130411	33917.29319	1868.169277	8273.657061	11109.16937	4934.105443	12352.68264	10671.2966	2478.798447	2628.45064	11757.15279	13638.0702	8373.877683	10945.29674	9492.541827	29082.69821	3268.848516	25771.7264	6164.936676	29070.6752	14420.62179	69900.68099	65033.95127	7283.922192	8084.632881	15976.0184	3681.63544	92780.15693	12004.55201	5425.312378
hsa-miR-936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6894-5p	6.508824571	4.063047665	1.642814101	0	0	0	1.09863176	2.50167783	0	1.716049526	0	1.170912887	0	0	0	1.475155165	4.739517585	1.878904366	2.761645196	5.00287219	0	0	0	0	0	1.180450761	0	0	0	0	0	0	0	0	4.411438482	0	0	0	0	4.344782917	0	0
hsa-miR-1256	0	0	0	28.00534715	1.30711566	1.478612651	1.18307299	0	0	1.74516832	0	1.12119923	0	0	0	2.183701958	3.702042761	1.236047645	2.295913963	2.064693176	4.755488626	16.14610068	0	0	1.239101003	1.412625505	1.522983849	0	0	0	0	8.921946352	2.314126167	14.06111166	4.201369983	0	1.025756254	1.228286213	0	1.780427409	2.190368993	0
hsa-miR-4737	0	0	0	0	0	0	1.781429154	0	2.109573188	0	0	1.123500684	0	0	0	0	0	0	0	1.652173365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.055685291	0
hsa-miR-4772-5p	0	0	0	168.2654608	0	1.82652151	0	0	0	1.117493252	0	0	0	0	0	1.233566136	1.011645824	0	2.033429186	0	0	0	0	0	0	1.659028399	0	0	0	0	0	0	0	0	0	0	8.799908913	0	0	1.18496602	0	0
hsa-miR-136-5p	471.4248654	31.82720671	74.58376019	26.6050798	2.343853602	408.9668638	0	0	0	2.37713315	3.029105812	0	0	0	0	5.952809548	1.352430706	13.17323733	6.459004288	9.209949721	2.774035032	822.7783806	0	0	1.419070132	1.240551444	1.92296661	2.365216185	0	0	0	0	0	0	0	0	0	0	1.041134612	0	1.123743175	0
hsa-miR-548ar-3p	0	0	0	0	2.327573775	1.82652151	0	0	1.082205482	1.376796283	4.327294018	0	1.389275442	3.193031528	0	1.620376667	1.546575697	0	1.060216392	0	7.529523659	277.1747284	3.064906809	0	5.605109671	9.725467619	7.928404169	6.307243159	0	5.279222898	0	8.426282666	1.877462089	1.65424843	0	0	0	1.674725873	0	0	1.3806523	0
hsa-miR-4420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.10256958	0	2.724327342	8.990097686	8.293250603	1.910270468
hsa-miR-320a	21477.26142	33627.13682	1574.801597	2628.768586	956.053362	1311.355467	924.8235142	940.8582893	428.6587369	1647.806026	1755.150454	2726.026228	682.2886059	1973.749632	6238.034147	3176.965938	5839.978161	3263.523063	3035.558465	1440.043522	2218.831735	2502.645606	988.0919005	1138.362643	4592.334672	5332.038673	5498.770026	9891.334084	2518.726291	7417.308172	10990.52609	7464.199451	1154.090048	58184.88005	45515.85681	1815.925043	902.2336058	5675.883213	714.6300891	46479.91125	2277.706112	1675.080442
hsa-miR-24-1-45-3p	13988.39384	10798.90352	28627.34996	2639.503969	123886.5798	29646.3576	4641.932152	47680.38746	855.5242014	3241.157407	14438.44922	748.1158001	8517.956462	3373.209736	219.2975712	1536.024538	416.1645573	308.4661176	1824.096078	174.6254161	169563.6839	135438.2018	1778.752721	2397.268286	11767.90897	10943.02438	14318.76507	24726.7584	8962.211968	23912.48008	7420.574738	25058.77332	1025.611337	1707.597942	6048.292227	286.7961769	221.7792995	16202.97282	1358.665925	774.2367024	58.73437816	7520.433782
hsa-miR-4745-3p	0	0	0	8.868359932	0	0	1.351015931	1.933114687	1.206474128	1.620297096	1.298188205	1.152189347	0	0	0	1.376278643	1.131054416	0	0	1.16826299	1.585162875	0	0	0	1.008743084	1.222333161	1.145287242	0	0	0	0	0	0	0	3.676198735	0	1.673602309	0	0	0	1.069789291	0
hsa-miR-548ap-3p	9.298320816	10.15761916	0	62.7786532	18.81707622	11.39401513	6.134814582	15.12377961	24.48032057	30.7973503	33.75289334	23.99965701	16.51694137	34.21105209	19.39849066	21.89560942	106.3551208	60.23367995	47.17885539	24.1208005	9.510977253	32.29220137	12.00421833	26.29218866	6.00480663	7.054680226	6.825167033	47.30432369	41.39589824	29.27569062	0	281.5369738	30.27192344	27.2950991	12.18397295	0	12.14711353	95.43908562	24.25339984	11.49340444	38.70830669	10.54622785
hsa-miR-924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519a-1-28-3p	0	0	0	0	0	98.71913874	2.895094476	17.51174481	0	1.01549976	0	0	0	0	0	1.917891863	0	0	1.57948389	0	0	0	0	0	1.112020882	0	0	0	0	2.879576126	0	523.4208527	0	4.34240213	0	0	0	0	0	0	0	0
hsa-miR-6737-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	4.561473611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2116-3p	0	0	0	12.83578411	2.511581524	0	1.24496545	0	1.940689944	6.866734091	0	11.01256308	0	0	10.64551316	31.65391495	34.17106113	65.28396194	5.442303082	20.66569317	0	0	0	0	5.914533301	6.244988229	6.22128991	2.365216185	12.13328052	0	0	4.460973176	2.380986256	5.583088453	3.256061737	1.475162505	3.401191788	8.006721105	1.347217095	1.86888038	0	3.581082584
hsa-miR-4478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6857-5p	0	0	0	0	0	0	0	0	0	1.166444338	0	0	0	0	0	0	1.2864182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.877229205	1.040067206	0
hsa-miR-3124-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.253637194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-498	0	0	0	0	0	56.6221668	0	0	0	0	0	0	0	0	0	0	0	0	1.808057704	0	0	0	0	0	0	0	1.133599822	0	0	0	0	0	0	5.376307399	0	0	0	0	0	0	0	0
hsa-miR-210-3p	611.8295097	15.57501605	264.9859145	3843.033763	1358.994311	189.6973054	164.4545824	74.02692124	143.8293606	139.1058118	666.8360081	434.9575496	397.0240485	47.43932556	109.5305021	256.0692521	850.7494312	111.4515335	508.7780962	80.05992354	3811.920425	1058.915103	160.8224711	53.47563795	281.577968	346.4811783	288.2835325	4632.6701	50.67428922	576.3951546	39.39256662	919.456138	276.9946217	83.74632679	124.0454487	447.9576805	690.7658561	365.7902982	766.2079526	141.8130937	212.8732073	808.6926808
hsa-miR-3167	0	0	4.599879483	5.834447324	1.233801765	0	0	0	0	0	0	0	0	0	0	2.255824184	0	7.16673765	0	0	0	0	0	0	0	0	0	0	0	0	0	5.452300549	0	0	1.575513744	0	0	3.206855898	0	0	0	0
hsa-miR-519a-5p	0	0	0	0	0	1.82652151	1.240555976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3663-3p	0	0	0	0	0	0	1.037796497	3.979942002	1.238816029	1.310480614	0	0	0	0	0	1.734245443	2.930367996	1.954362927	1.325331175	0	0	0	0	0	0	0	0	0	0	0	0	7.93061898	4.703216792	0	0	0	0	0	0	0	0	0
hsa-miR-1226-3p	0	27.76415904	0	17.73671986	5.061490411	1.478612651	2.921905726	7.163895604	6.217835424	7.850637725	2.163647009	22.46555091	0	0	0	4.417402605	9.908165691	1.229593044	3.441325842	4.177980473	7.925814377	0	2.894634208	2.896597055	17.22395367	30.39199242	19.14289435	14.9797025	21.4116715	2.399646772	0	32.71380329	60.75194936	0	7.037294721	2.151278652	1.511640795	4.848310398	12.1445662	1.215651618	21.5825984	1.754720815
hsa-miR-324-5p	79.03572694	112.4109854	24.97077434	173.3997745	71.63847754	51.57748835	54.33765904	54.92319963	16.74205179	71.03104092	28.99286992	39.61006161	3.704734512	27.82498903	6.15074094	42.29361554	24.77251333	11.25150423	73.40574565	22.19326898	554.4107157	272.465449	40.86542411	36.31887077	20.42212255	30.77482667	26.5316049	581.8431814	12.13328052	210.6889866	49.24070828	1218.837004	145.0973033	81.05817309	92.01000262	11.92423024	40.97626297	297.6429693	32.36255863	60.30279473	87.33018185	22.51315901
hsa-miR-7155-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7109-5p	0	0	0	0	0	0	0	0	0	1.176412265	0	1.235980552	0	0	0	0	1.092702378	1.118171754	1.00711466	0	0	0	0	0	1.752213309	0	1.452146142	0	0	0	0	0	1.349745566	0	0	0	0	0	0	0	1.131164454	0
