name	Astrocyte	Cortical_neuron	Dopaminergic_neuron	H9_differentiated_forebrain	H9_differentiated_mesenchymal	H9_differentiated_midbrain	iPSC_neuron	Neural_stem	Embryonic_stem	iPSC_cardiomyocyte	Endothelial	Biliosphere	Bronchial_epithelial	Colonic_epithelial	Islet_alpha	Islet_beta	Keratinocyte_epithelial	Mammary_epithelial	Prostate_epithelial	Renal_epithelial	Retinal_pigment_epithelial	Fibroblast	Smooth_muscle	Valve_interstitial	Mesangial	Myoblast	Myotube	Melanocyte	Corona_radiata	Cumulus_oophorus	Chondrocyte	Osteoblast	B_lymphocyte_CD77	B_lymphocyte_centroblast	B_lymphocyte_centrocyte	B_lymphocyte_memory	B_lymphocyte_naive	B_lymphocyte_pregerminal_center	Plasma	CD3_T_lymphocyte	CD4_T_lymphocyte	CD8_T_lymphocyte	Dendritic	Macrophage	Monocyte	CD14_monocyte	Platelet	Red_blood
hsa-miR-1295b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548x-2-30-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-30e-5p	11932.40717	12753	13066	2202.280931	2328.093089	2942.602516	1771.069494	3159.851861	5350.791513	3570.272657	6782.654249	5886.079212	7403.743144	5246.125238	2730.332938	1001.915651	12911.16807	7848	8360	8071.666667	6031.3864	5408.361815	5337.248379	1532.206814	4969	1542.920246	2129.627163	2314.724754	84.6619143	61.52021704	5689.590851	5304	3802.592092	581.4079359	618.9845364	233.3892583	367.0008603	361.7364073	361.2565005	8760.18195	10746.44207	2109.598037	12505.20448	3378.067834	303.6655119	1315.847372	337.1758778	2582.029936
hsa-miR-5698	0	0	0	0	0	0	0	0	0	0	0	0.132363122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.352243593	0	0	0	0	0	0	0	0	0	1.122596521	0	0	0.074144066	0.414349109	0	0	3.310017117	0
hsa-miR-1914-3p	0	0	0	0.257222486	0	1.011996203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.595444891	0	0	0	0
hsa-miR-520h	0	0	0	0	2.119443521	0	0	2.161725758	62.17588048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6746-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8.723109533	4.224888563	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.770184829	0	0	0	0	0
hsa-miR-6813-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.351167429	0	0	0	0
hsa-miR-6511a-3-31-5p	0	0	2	1.728832541	0.871459695	2.647771923	2.412865179	0.852378397	5.070984602	0	0	0	0	0	0	0	0	0	0	0	0	0.134357312	0.225026891	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198635099	0	0	0.490593987	0
hsa-miR-6863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-362-3p	0	4	6	0	1.582822308	0.551997929	0.671522586	0	4.075367861	9.142823706	2.24352407	12.37342539	1.477846675	4.800652889	3.870487478	1.525743715	3.450076373	3	2	2.333333333	5.955369012	4.252568415	2.288027333	0.171558839	0	2.59110869	3.750867682	12.61135609	0	1.718947241	1.978471999	0	172.2627526	1.139457003	0	2.412292075	0	2.267939858	0	3.227464997	0.974062678	0	5.793784995	193.9450177	1.994155131	3.202077756	0	0.384067374
hsa-miR-6892-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.677456438	0	0	0	0
hsa-miR-140-3p	762.2081142	1424	1827	1170.550264	1474.849325	1252.807297	1410.946701	1284.283133	1134.071931	2122.049382	797.5438408	616.5311751	233.6341244	206.8516612	781.0871407	190.4629137	206.2186923	145	140	768.6666667	2378.456224	1173.769093	942.978145	326.5539038	4301	3214.59034	1964.061455	10592.19701	12141.66085	16222.33841	945.585961	2077	11777.84618	24819.08271	22233.76972	43328.38411	58019.41561	34021.36581	26586.23809	2962.111245	1714.61168	2008.601879	5251.903509	11635.56947	43219.98888	871.8947851	2002.44736	865.3918669
hsa-miR-454-5p	20.91092343	47	70	77.74126088	44.91130553	100.6788324	84.50871806	66.79907704	51.22182848	169.1422386	27.00754222	6.976530552	30.49738139	5.930218274	2.732108808	4.998812668	35.26414061	36	8	20.33333333	11.50375148	33.83960371	19.21228492	5.124069665	22	12.25	9.5	13.99670311	0	0	30.54266148	10	21.15045361	5.697285016	5.160892434	9.046095283	0	1.587557901	1.680262793	15.85667586	46.71824417	1.624858795	20.21401953	17.04128163	1.661795943	3.615249079	8.525392229	7.855640651
hsa-miR-6795-5p	0	0	0	0	0	0.781997066	0.398760468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25002811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-21-5p	210526.4201	3933	29133	2184.18842	59531.71037	4229.136292	31837.32401	1985.812878	16062.56646	106496.5248	99007.91019	100300.8256	144893.7307	30511.8202	1419.034547	3803.044052	157442.6926	89470	157471	156184	295677.4437	95762.95366	128614.5359	58537.7946	92077	27270.31153	30739.62599	26064.51545	10903.97552	8482.642749	79043.78964	121322	141298.6085	8819.11234	9931.169823	11661.62297	6288.934138	6594.488725	18823.42398	32460.58002	66138.1949	1430.316955	177141.9344	309339.7658	11133.47888	211715.3902	5267.928799	877.8616407
hsa-miR-5706	1.18924683	0	0	0	1.211023952	0	0	0	2.80867528	0	0.29194154	0.311565018	0	0	0	0	0	0	0	0	0.807263651	0.288218121	0.250914846	0	0	0.338510213	0.5	0	0	0	0	0	0	0	1.612778886	0	1.232580555	0	0	2.385517607	0	0	1.616520358	0	0	0	0	0
hsa-miR-6734-5p	0	0	0	0.552269399	1.582675614	0.735997239	0.2924875	0.532736498	0	0	0.304634651	0.484673306	0	0	0	0	0.844491708	2	2	0	5.257414646	1.234719882	0.543648833	0	0	2.985806896	1.336501227	0	5.619561232	30.94105033	1.112890499	0	0	1.994049756	2.25789044	8.443022264	0	2.494733844	3.640569385	0	1.221417117	0	1.642805134	1.178335993	8.087406921	0	31.67946334	0
hsa-miR-500b-3p	0	2	3	0.621303074	0	0	11.05027358	0	0	0	3.865607885	0	0	0	0	0	0	3	2	2.333333333	13.0565615	0.733825225	2.550185247	0.853285713	0	2.260392472	0.321464713	8.718679916	0	0	1.978471999	0	0	1.424321254	0	0	0	0	0	0	0	0	4.571012923	0.828698217	0	0	0	0
hsa-miR-4280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3179-3	0	0	0	0	0.799227343	0.402494104	3.090766037	1.122381694	0.417969762	0	0.253654313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.078523104	0.584551913	0	1.566107229	2.171301778	0	0	0	9.970248778	11.93456375	10.85531434	2.465161111	5.669849645	7.841226368	0	0	0	0.125290131	4.729408256	1.44022315	0	0	0
hsa-miR-3653-5p	0	0	0	0	0	0	1.746392047	0	1.923308986	0	0	0	0	3.95347885	0	0	0	0	0	0	11.31297967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.015365094	0	0	0	5.192008909	0	0	0.631261294	379.9204794	0	117.85712	0	0
hsa-miR-6087	0	2	7	49.57341524	62.13726014	33.46986642	1.271498313	14.60414688	71.39691774	0	0	4.044940436	1.074797582	133.1475198	0	0	0	2	2	0	79.81735504	16.74412697	2.250268316	0.740241988	0	0	0	0	18.33266697	22.52725594	0	0	0	0	0	0	0	0	0	12.34856173	7.395051398	3.875541761	0.534591332	3.431163042	0	0	50.12310819	0
hsa-miR-6814-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618060253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4485-3p	0	3	3	16.09762695	55.2115519	12.50615807	4.838422863	24.73608759	98.2450005	53.94265987	17.31117179	35.21730349	5.777037003	152.7737184	0	0.368657343	2.3705424	40	5	0.666666667	30.58456464	10.30492186	6.33525095	76.20735637	0	0.5	0.752498139	5.079073925	11.79186619	29.58398672	0	2	48.77734298	153.2569669	87.09005983	7.236876226	0	26.30810235	8.961401563	0	6.86975526	32.3612384	3.10227708	28.34055315	0	5.267934373	23.77666261	0
hsa-miR-4315-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290044376	0	0	0	0
hsa-miR-1302-10	0	3	6	1.108152229	0	0.551997929	2.674641367	0	0	0	0	0.199166775	0	0	0	0	0	0	0	0	0	0.164561327	0.473950265	0	0	0	0	0	0	0	0	0	0.417224008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-497-5p	11.7933644	51	15	4.820259831	31.63898565	3.871430563	1.984127232	9.338951803	62.64188979	0	236.4343164	48.48607081	10.61362612	4.800652889	3.847719905	6.179411104	20.51793306	7	7	13.66666667	7.24032517	55.48619269	79.15033743	11.27486316	20	62.23896606	6.756684517	19.55266758	55.27437277	52.38265539	143.4392199	105	119.6807416	8.545927524	3.870669326	13.26760642	11.40137014	6.803819574	4.480700782	2.666166737	4.459706485	0	0.679241835	8.093776255	2.32651432	24.58369374	2.836584161	0.560738366
hsa-miR-3164	0	0	0	0	0	0	2.374775185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130145741	0	0	0	0	1.237742864	8.320041868	0	1.176121796	0	0	0	5.412420765	8.063894429	0	0	2.267939858	2.240350391	0	0	0	0.192716259	2.66094313	1.218650358	0	0	0
hsa-miR-4635	0	0	0	1.041527507	0	0	0	1.318403684	0	0	0	1.110630441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.245193042	0	0	0.232426768	0	0	0	0	0
hsa-miR-1251-5p	1.387454635	35	2591	193.7954203	39.57575883	97.40726646	133.9442821	83.15957609	88.83801507	0	0.407621545	0.458598289	2.955693351	0	1.434357124	0.35329662	0	2	4	1.666666667	1.165646803	2.563830067	0.8	0	0	0	0	0	0	0	1.360199499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ae-2-44-3p	0	0	0	0	0	0	0	0	0.447824745	6.399976594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303893914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1323	0	0	0	0.624916504	27.23026607	0.506140124	0	3.357016642	385.7737367	0	0.266555319	0	0	0	0	0	0	0	0	0	0.762213454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4755-5p	0	0	0	0	0	1.380382156	1.870050917	0	0	0	0	0.211780996	0	0	0	0	0	0	0	0	0	0	0.446070837	0	0	0	0	0	0	1.718947241	0	0	0	2.563778257	1.935334663	0	0	0	0	0	0	0	0.265793786	0	0	0	0	0
hsa-miR-208a-3p	0	0	0	0	0	0	0	0	44.23871033	383.9985957	0	0	0	0	0	0	0	0	0	0	1.515340844	0	0	0	0	2.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-541-3p	2.675805368	0	0	0	0	3.948879052	41.61684213	0.897905355	0	0	1.924428765	0.145599434	0	0	2.754876382	16.00546693	0	0	0	0	1.311803432	4.295820399	3.396197494	2.280819319	3	0	0.5	0	0	0	2.102126499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.445094947	0
hsa-miR-4793-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3910-1	0	0	0	0	0	0	16.96226699	0	0	14.62851793	0	0	0	0	0	0	0	0	0	0	1.631905525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6755-5p	0	0	0	0.483235724	0	0	1.431766317	0.532736498	1.142765009	0	0.55849686	0	0	0	0	0	0	0	0	0	0	0.251326564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.360306823	0	0.650662374	0	0	0	0	0
hsa-miR-6773-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4436b-1-34-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.258392591	0
hsa-miR-941-4	243.6964963	823	1208	1648.420951	556.7674965	1155.206122	163.760926	1778.743434	931.1900914	58.51407172	954.7452704	152.5459866	691.632244	119.7339309	810.6849861	152.5099516	578.6364647	909	246	291.6666667	273.7357861	651.1053348	524.6218201	350.1978301	554	78.93068453	216.511179	454.5024642	4.329825867	3.437894481	607.7618672	346	6.20724386	40.73558786	43.86758569	20.50448264	11.70951528	29.71001214	20.44319732	685.4855005	1077.928961	656.8369251	1913.100668	1041.620423	35.23007399	34.29321984	313.9672433	171.3223973
hsa-miR-4768-5p	3.270428783	0	0	1.222579311	1.884842224	0.966138398	0	2.295684238	2.996829407	0	0	0.196399228	2.149595164	0	0	0	2.831094348	0	0	5	0.5	1.086756623	0.292733987	0.171558839	0	0	0	0	0	0	1.483853999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1302-7	0	3	6	1.108152229	0	0.551997929	2.674641367	0	0	0	0	0.199166775	0	0	0	0	0	0	0	0	0	0.164561327	0.473950265	0	0	0	0	0	0	0	0	0	0.417224008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-942-5p	3.468636588	5	3	18.28887289	18.00905739	15.49934197	15.95902766	15.53499578	29.68677402	0	8.24904037	5.043080505	13.97236857	12.42521924	0	0.445460956	13.39262216	10	6	6.666666667	6.957539673	8.864259674	6.455197281	1.15457605	7	1.566888686	4.5	4.967893534	2.947966548	3.437894481	13.23103149	4	16.99955626	23.35886856	25.15935062	5.42765717	4.314031944	11.79328726	5.040788379	52.06041365	21.32978994	30.81523942	17.91704892	10.48794926	3.323591886	82.53097184	13.74933191	44.97029114
hsa-miR-6857-3p	0	0	0	0	0	0	3.288094694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123683097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.414648624	0	0	0	0	0.974678034
hsa-miR-4704-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.593050631	0	0	0	0	0	0	3.831977453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-32-3p	5.549818541	12	18	14.13977501	11.28785987	19.03443478	28.13981005	19.70744202	39.93716251	7.314258965	8.289690206	10.14777844	7.523583074	2.682717791	2.549968221	0.993529316	11.16109314	11	7	14	13.83177433	9.596481259	3.977715872	0.681994204	3	2.5	3.25	3.412866474	1.19761141	0	7.171960996	3	70.90476986	2.848642508	1.935334663	0	0	2.041145872	1.400218994	3.508114128	3.19354898	0.473083892	19.39192027	51.35422203	0	146.7791126	21.15287895	0
hsa-miR-2052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6874-5p	0	0	0	0	0	0	0.628679021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33723492	0	0	0	2.296823034	0
hsa-miR-6789-5p	0	0	159	0	0	0	0	0	0	0	1.637411247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.930754391	0	0	5.7096903	0
hsa-miR-6072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5571-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.480700782	0	0	0	0	0	0	0	0	0
hsa-miR-5580-3p	0	0	0	0	0	0	0	0	0.595813542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520e	0	0	0	0	3.75482678	0	0	0	90.33361603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-373-5p	0	0	0	0	25.29571654	0	0	0	3.062562073	0	0	0	0	0	0	0	0	0	0	0	11.92845229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-671-3p	133.7902684	85	210	194.4829568	141.3949312	187.7238181	116.2539079	150.6063766	119.812835	16.45708267	133.5900433	110.2284682	163.1005331	32.19261349	33.37726261	47.78604107	115.2203167	156	164	103	78.82126253	240.595026	179.4827927	80.13481639	166	57.58914845	79.65368397	71.4888393	1.566107229	0	373.6838988	130	21.81626334	3.988099511	6.128559766	0	3.081451388	5.443055659	5.880919776	106.9273186	177.2398144	87.41544655	194.9641621	113.9966508	1.551009547	39.56115421	393.940665	0.928885751
hsa-miR-3607-5p	0	0	0	0	0	0	0	0	1.193120512	3.657129482	0	0	0	0	1.13837867	0.276493007	0	0	0	0	6.706195279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.08121228	0	396.0247134	0	0
hsa-miR-6775-5p	0	0	0	0	0	0	0	0	0.442903142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.57063611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.910240483	0
hsa-miR-374a-3p	370.3512837	644	723	83.78409148	120.932842	124.1312401	46.22860507	138.9557521	794.181742	0	431.7617559	122.8353961	195.7475096	45.74739812	50.5895481	83.34327752	243.9436712	258	226	269	187.3877656	377.0440199	354.8945674	90.14067898	216	115.6901402	120.2112705	157.1615184	20.26727002	12.30404341	357.2378503	244	4.401116543	41.59018062	48.0608108	126.0422609	40.67515832	44.45162121	122.9392277	79.28337928	32.69309266	11.30272581	467.3460794	61.00243844	49.18915991	240.2591245	56.08981767	11.86755611
hsa-miR-718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4755-3p	0	0	0	0	0.871459695	0.926909855	0	0.702122446	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130145741	0.278794273	0.170657143	0	0	0	0	0	1.357063611	0	0	0	0	0	0	0	0	0	0	1.236180784	0.363796875	0.225900088	0.670866846	0	0	0.702966918	0
hsa-miR-28-5p	1141.875165	279	544	338.8198398	1262.739887	384.9357225	484.5082868	344.1897795	386.3722516	231.3134398	761.3136354	761.3972779	474.2544331	656.5598804	177.4049319	184.760749	492.3380556	589	483	789	710.9550891	577.4864365	708.356397	234.5758836	622	155.0653376	187.4872107	234.416228	19.62240233	22.07490141	408.1835043	508	4718.788515	983.0665295	807.0345544	240.0230615	101.6878958	244.4839167	87.93375284	1339.959272	212.888894	311.611835	1917.686744	504.5046961	29.91232697	1365.324638	569.6764757	10.66310561
hsa-miR-449a	0	13	292	3.069362511	1.795954498	3.901135464	7.296088868	3.82795766	1.977668592	6.399976594	1.401281424	10.40514836	1.20914728	2.259130771	0	0	0	2	0	68	486.6924258	2.987750268	1.662686198	0.523675284	0	0	0	3.837095686	0	0	3.585980498	0	0.746441637	1.709185505	1.290223109	1.206146038	0	0	1.680262793	0	1.832874764	0	9.300722659	6.146965764	0	1.032928308	0.119752254	0
hsa-miR-182-5p	349.0439447	681	24254	845.9267601	28566.18674	1225.416119	87.77544735	1705.458335	10279.82112	359.3129717	40.21221408	44704.76951	20146.94633	6075.226231	1102.747418	19868.8727	21984.0773	28192	24017	6783	352.4794487	71.70008477	53.03820434	47.61959405	16	40.1591316	12.25	35.27337713	17.8720472	4.794958093	43.27907498	38	116.9277029	11.67943428	20.32101396	0	0	10.88611132	49.5677524	62.7250806	255.4199787	141.4873028	353.4363024	21.00735891	3.212805489	0	1352.526088	12205.31951
hsa-miR-523-3p	0	0	0	0	2.571766521	0	0	0	100.1525588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-525-5p	0	0	0	0.691942718	5.40735043	1.187176802	0	4.018556809	259.1270832	0	0	0	0	0	0	0	0	0	0	0	1.554195738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520f-5p	0	0	0	0	0	0	0	0	37.97822398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3913-2-26-5p	2.180285855	7	6	3.563955172	2.94043854	4.655528013	7.266464268	5.539687572	4.16577657	0	1.039739919	1.59243823	1.074797582	0	1.388821978	2.45027224	1.530729102	3	2	3	8.461487795	12.99239778	20.7573945	0	0	1	0	1.949266952	0	0	1.731162999	0	0	0	1.290223109	0	0	1.133969929	1.120175195	22.17128129	0.400340914	0	0.465887906	1.422662716	0	1.755978124	1.414539834	2.449332986
hsa-miR-6826-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37254665	0	0	4.704487185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5001-5p	0	0	0	3.241033079	1.73356729	5.506783699	1.14363304	0	0.8988121	0	0.422757189	0	0	0	0	1.366669466	0	0	0	0	0	0.300599491	0.222263773	0	0	0	0	1.045948121	0	2.895069037	0	0	0	3.70323526	6.128559766	0	2.157015972	4.30908573	3.080481787	2.666166737	2.213041063	0	2.239490526	0.95300295	1.218650358	0	0.49286908	0
hsa-miR-548i-4	1.387454635	2	9	4.742959544	12.80534646	6.839728266	0	5.352721905	13.68702664	0	0	0.273903113	0	7.624566353	0	0	0	2	0	0	4.083471807	1.648168665	0.362432555	0	3	0.5	0	0	4.145577958	1.447534518	0	0	0	0	0	0	0	0	0	3.087140432	0	1.673761534	0.205686916	0.455784019	1.218650358	0	0	0
hsa-miR-6748-3p	0	0	0	0	0	0	0.316460303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.416051802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056549488	0.980838583	0	0	0	0
hsa-miR-5590-5p	0	0	0	0	0	0	0	0	0	0	0	0.650846842	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-532-5p	100.9868767	344	782	989.4156522	659.2940507	480.8943042	5068.476867	1095.457942	480.6353972	496.4553272	381.348096	559.920814	351.7275087	535.1316014	333.4311125	116.5781269	402.889893	436	325	358.6666667	150.8909923	373.1781394	367.5138962	113.3916161	103	498.4846983	169.1841379	316.4119557	10.87062665	11.12792161	191.6644749	142	139.6401712	63.52472793	116.4426356	215.2970677	277.0224798	174.4045751	76.73200088	303.1010606	155.984256	114.8573714	1602.691948	3287.197884	32.0172685	1422.342281	118.0051728	567.7680279
hsa-miR-34c-3p	6.639961468	0	6	3.045714753	43.97476755	1.997057862	2.07193008	5.821579719	6.157015142	0	0.380793313	0.829861561	8.195331563	0	0	0	3.786001693	13	16	0.666666667	32.85026962	5.676207994	2.218692998	0.284428571	2	0.5	0.5	2.35448281	0	1.176121796	1.483853999	2	0	0	0	0	0	0	0	0	11.10029234	0.48051542	0.064576531	0.671703908	0	0	0	0
hsa-miR-1538	0	2	2	2.80520751	0	3.403175081	1.987383252	0	1.66220365	0	0.393486424	0.379330987	1.20914728	0	0	0	0	0	0	0	0	2.469784829	1.95574231	0.2328995	0	0.5	0	0.544186492	0	0	2.720398998	0	0	0	0	0	0	0	0	5.192008909	1.281530444	0.48051542	5.614948382	7.906133414	0	0	25.57832581	0.626048586
hsa-miR-4323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4772-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.016228255	6.226926088	0	0	0.189013678	0	2.169149448	0	0
hsa-miR-4796-3p	0	2	0	0	0	0	0.51982789	0	0	0	0.710814185	0.482588831	0	0	0	0	0	0	0	0	0	0.111964427	1.853981918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.332333474	0	0	0.439340866	4.1279303	0	1.859270955	0	0
